public_reference,vehicle_make,vehicle_model,imageId,method,Sport_Car_Score,Taxonomy_body_type
202410155204535,McLaren,540C,f837878d6f2e40f3b34bb18492a4c560,fuzzy,0.7618621154279757,Coupe
202412107153845,BMW,i8,d419cb09e9cb4987b39e565e81e496fc,fuzzy,0.694850791151659,Coupe
202411206528068,Porsche,911,0efc632d2d0c4b78a030e6ca1069bf99,fuzzy,0.6595348752328346,Convertible
202412187384374,Lamborghini,Huracan,8a34fe17ccca49cda0978a79701cf010,fuzzy,0.7675840502263638,Convertible
202410014700160,Jaguar,F-Type,b93b7f90094f4e1b87701d2574188258,fuzzy,0.5784610928294391,Convertible
202411086084507,Ferrari,360,dd75a9a4f9624d7697cebcbe146c2ba5,fuzzy,0.7416679566177006,Convertible
202407101646823,Lotus,Exige,efc39698ae3d4b82acc382a213bee159,fuzzy,0.7687487820521879,Coupe
202412247526732,Porsche,911,a20d497c894f4458b8db8b816fedf993,fuzzy,0.6964212777750546,Coupe
202409053700714,McLaren,720S,7465fb8575784ae997f84f98b3fffc05,fuzzy,0.686424822363179,Coupe
202308211035418,Aston Martin,DBS,c6001dbd0579414e9f958093bf4205c9,fuzzy,0.7395117654084243,Coupe
202411015851151,Jaguar,F-Type,d2ca12920a8142dcbe8d583adf174be2,fuzzy,0.6773138595495164,Convertible
202410305758645,Jaguar,F-Type,c17e341200a34d01920b2127abf239ca,fuzzy,0.7059967558402156,Coupe
202412187391388,Jaguar,F-Type,34f3f41aa73e4ac8997222f98ac9226e,fuzzy,0.6310735522606064,Coupe
202411276782305,Porsche,911,25075b1bc026464ca8b627c9a6897d59,fuzzy,0.700004035455139,Convertible
202409284618777,Porsche,911,711e1f73852a48558851d822c8804105,fuzzy,0.6595348752328346,Coupe
202403047184950,Lamborghini,Aventador,94b4ca2c1eca4a82afd7e904d6a2716a,fuzzy,0.7091951563415748,Coupe
202409304661786,Porsche,911,08a53ee3f45e438fadaf133e0cd88aab,fuzzy,0.7618621154279757,Coupe
202409123955207,Morgan,Plus Eight,c181f59be9bb4eb6995894e3112b23e7,fuzzy,0.6847903364064235,Convertible
202412026928304,Aston Martin,DBS,5f1406201189425f942e983aef3a9d23,fuzzy,0.5451356066499154,Coupe
202402076311145,Aston Martin,Vantage,786792ea9866404bb26ac15e4c26cb7d,fuzzy,0.7427228246249152,Convertible
202411066007401,Porsche,911,2e07c38d39a743428b927cb83d374d11,fuzzy,0.7460937024666683,Coupe
202410305749289,Lamborghini,Aventador,7593c0a4844842d48149e0b23b4051bd,fuzzy,0.7091951563415748,Coupe
202406261140092,TVR,Tuscan,0b73010d44dc4398a8ba8ed9437c609f,fuzzy,0.7544690085674554,Convertible
202410024735465,Alpine,A110,cf187bbaf19a4d8fb5380e54cf645155,fuzzy,0.726449348995844,Coupe
202410285665090,Porsche,911,88d49208b44f4f5ca575f41cb0dda7d7,fuzzy,0.7289197004813686,Coupe
202412157290922,Morgan,Roadster,6b78cea549a942f2bb2982944e4e5b3d,fuzzy,0.7156290227394031,Convertible
202411136250841,Jaguar,F-Type,d4d1b8ae8e35431fb7273b36583c2e69,fuzzy,0.6880437582272877,Coupe
202411045936240,Jaguar,F-Type,81b32e8e80304ca1b4a4d1ffe8a840bd,fuzzy,0.6964455906005926,Convertible
202408122809389,Mercedes-Benz,SL,d47ac78dd542407eb088479fbc193e44,fuzzy,0.6557803190551276,Convertible
202304206503315,Porsche,Cayman,5c1dd59661324436a04b260c5f68eaa2,fuzzy,0.5880004858957013,Coupe
202407021364031,Mercedes-Benz,SL,fc25861088ae4b7db4d54f53577772f4,fuzzy,0.6097194356032627,Convertible
202412026914449,Lamborghini,Murcielago,e31ad670e1ea4f1ebe1eb69c1f8e7dd7,fuzzy,0.7621240991573386,Coupe
202408303446869,Jaguar,XK,1096e100381c45d8b19395ea40eeb25a,fuzzy,0.5094205951204492,Convertible
202409204264837,Lamborghini,Huracan,7abb48ddda044354b09e8401cf28da6d,fuzzy,0.7497512352827918,Coupe
202409284602479,TVR,Chimaera,d5a9b91179af4b98b6d25760702223b6,fuzzy,0.6788064868648578,Convertible
202409244379932,Jaguar,F-Type,777914bbfb094f9795f904c1a71bf882,fuzzy,0.6773138595495164,Convertible
202412036945345,Jaguar,F-Type,c439b0bbc738432589c1dda1f6699408,fuzzy,0.6431983643725743,Coupe
202409063723562,Porsche,911,9624df54e28c4fc1a7b3a8bb36671cae,fuzzy,0.6217643383358894,Coupe
202501047735885,Lamborghini,Huracan,0b728fc5b3f24f1db8e94f54f909364e,fuzzy,0.7497512352827918,Coupe
202404068355954,TVR,Chimaera,cad02a04943349baa484dd67ecc617f0,fuzzy,0.6129881285936485,Convertible
202412167329753,Jaguar,F-Type,a84c69f7bc28447880d7de824b806c02,fuzzy,0.6773138595495164,Convertible
202401245867423,Lamborghini,Aventador,18e0214248104b04b83dd9100dec4d9d,fuzzy,0.7091951563415748,Convertible
202410024753868,Ferrari,F8 Spider,28589b1b89f74702b24ff60b25771558,fuzzy,0.7091951563415748,Convertible
202409123948488,Ferrari,F430,a57ab215a38f469a9f5329ec4721bba9,fuzzy,0.7640912523065533,Coupe
202404178744362,Lamborghini,Huracan,9a3c295641f1440294d5f0ad0e126efd,fuzzy,0.7091951563415748,Coupe
202410175298739,Porsche,718 Boxster,5ad7385daecb4a68bc35aaaf53db7b23,fuzzy,0.6926690415388062,Convertible
202411196451510,Ferrari,488 Pista,c5ea33a6bc674df68746f9e987702742,fuzzy,0.7091951563415748,Convertible
202411226626563,Audi,R8,f686956a12694b429f94ba7afc53770c,fuzzy,0.7497512352827918,Coupe
202412197412300,Jaguar,XK,18ac5a62540942ebad821a1d34f03d5c,fuzzy,0.6342595152918485,Coupe
202410084967485,Porsche,911,7b5ece03ff0e426a87079965aa463b48,fuzzy,0.7073493943558461,Convertible
202408263285532,Mercedes-Benz,AMG GT,9d4e736fe7c74f388c76b405cc9a0d9a,fuzzy,0.7509732313198917,Coupe
202407252167333,McLaren,600LT,565d9d3d63a54ebb81767f0249b76292,fuzzy,0.686424822363179,Convertible
202411276769662,Porsche,911,4ead7aa8e8154d279accb721bcecc41f,fuzzy,0.7667266346736062,Convertible
202412046991857,Nissan,370 Z,ba220a01e4df47679f1024115c834d5a,fuzzy,0.5668119680977504,Coupe
202409204274296,Jaguar,F-Type,aecefca9c0a343b5b69879f85b9c9d2c,fuzzy,0.6513697900983818,Convertible
202412307625810,Nissan,370 Z,bfe162aa1e5b42cc85c5888943e3ff14,fuzzy,0.5287975657302559,Coupe
202411226632009,Jaguar,F-Type,163175088a61415b914c9b2eef5654bf,fuzzy,0.6310735522606064,Coupe
202402206766117,Ferrari,458,17655bc164f34db986826bda9cc811f1,fuzzy,0.7268291916783679,Coupe
202410285673696,Aston Martin,DB11,50333025957841c09e1823db1b734660,fuzzy,0.5610429263656186,Coupe
202410095023816,Maserati,Granturismo,d71f46117d14476a9fd1a4ec2e712514,fuzzy,0.5147177592947952,Coupe
202411226622405,Aston Martin,Vantage,1ccd5d1eb9574997bd9b8081704b6845,fuzzy,0.7266170968180388,Coupe
202412107158149,Nissan,370 Z,d913d9f3f5ce4664bad3227694cc37e2,fuzzy,0.5668119680977504,Coupe
202412207455928,Jaguar,F-Type,642f181599c0465f819ee2703c893baf,fuzzy,0.6396482286300951,Convertible
202411196426881,Porsche,718 Boxster,2f6bb97f0a33455f820f2f6e1c05bd78,fuzzy,0.7640517254185472,Convertible
202411216570462,Jaguar,F-Type,49fb7cd315b74ad1a8c66803d3c16e1b,fuzzy,0.7387512389300195,Convertible
202208229008056,Porsche,911,d442d0732ec4431d8cff1188fcf1ce0e,fuzzy,0.7621602562113929,Coupe
202411216560938,Aston Martin,DB11,2904fdcb57e64421950ee6ef74848ee0,fuzzy,0.7190158926339341,Coupe
202311113862456,Lamborghini,Huracan,26618b164580442f8d5e48e973d32e09,fuzzy,0.7400539831745422,Convertible
202411126193357,Porsche,718 Cayman,589256126a8c47fbb19b8600d315635e,fuzzy,0.6701050629176721,Coupe
202406291261583,Porsche,911,cbf6e470c0144902b8e0373ef0a9e7ec,fuzzy,0.502085289600338,Convertible
202411116188938,Morgan,Plus Eight,70754d85caa94010b94bf9fbcb028131,fuzzy,0.6811721014695863,Convertible
202407041444605,BMW,Z4,477e7bf6d7e14de4855cc7497898d648,fuzzy,0.502085289600338,Convertible
202411256715096,Alpine,A110,3bfc054c427e4c2f8dfe0d791251da5b,fuzzy,0.6847903364064235,Coupe
202408162947349,Audi,RS5,ca6eaef129764b0abfe8057dc8e738be,fuzzy,0.501977418738077,Coupe
202403197731124,Jaguar,F-Type,b4fe0a74ead941818b2fa68c1f5288ef,fuzzy,0.7451902730784455,Coupe
202410225487602,Jaguar,F-Type,01c5be2c914740bc8b14f24fe1cc3b82,fuzzy,0.6903410359401325,Convertible
202409284604473,Vauxhall,VX220,580a933bfbd4400ebd40022a8b2e701f,fuzzy,0.6610287374972281,Convertible
202411035899662,Audi,R8,0526663c567f412785aef355b123c632,fuzzy,0.7375329281407014,Coupe
202412257536762,Aston Martin,DB9,e970d1d5d8d1441e8bea36d2d9b40cb9,fuzzy,0.6830765182697065,Coupe
202404058331272,Porsche,Cayman,fd3e4cb236944a1ba51daeb24785f8e3,fuzzy,0.5880004858957013,Coupe
202409103857072,BMW,Z4,d8a876ee544448bebcc6242c0c27d239,fuzzy,0.502085289600338,Convertible
202501067776934,Porsche,911,e8661e2f322847c2ba3f09039eecbf2a,fuzzy,0.7528503401852193,Convertible
202411015827487,Audi,R8,c8535111b0b74c1dad2d9f14e79ac7f4,fuzzy,0.7668036840324185,Coupe
202412097122532,McLaren,P1,25bba8a80e0c4749820b9349d0d49347,fuzzy,0.686424822363179,Coupe
202406251101051,Porsche,718 Boxster,bcf915ddb2324cfd87940ccff0b1901f,fuzzy,0.7330074826640577,Convertible
202411296840576,Porsche,718 Boxster,d136d251e4904132b81b2a4cd0622d5b,fuzzy,0.7330074826640577,Convertible
202410165256926,Audi,R8,89075df1df2c498bb8cdbda07717aa1f,fuzzy,0.7687487820521879,Coupe
202501047738371,BMW,Z4,5833cd1f31eb4e49a87b3c04dc3938f7,fuzzy,0.502085289600338,Convertible
202409234344284,Porsche,Boxster,940e7f1f1ea947a7b9c599f929bdbe0d,fuzzy,0.502085289600338,Convertible
202412067068540,Alpine,A110,3b2608eef5d547fc8114c60df90c2f26,fuzzy,0.7478960840424738,Coupe
202411126208791,McLaren,650S,4ab4951032ec481385f8657013b0da13,fuzzy,0.7091951563415748,Coupe
202408022453023,Alfa Romeo,4C,e7ef177200bb415c91e5efe49fb58288,fuzzy,0.7471808719916836,Coupe
202301303765504,Porsche,911,bda347727ec044d0bc3dc41e4873b664,fuzzy,0.6121756449488231,Convertible
202412157301128,TVR,Griffith,01c5920f12c7450da22d86d70a708c60,fuzzy,0.7310359467726387,Convertible
202411156333614,Lamborghini,Gallardo,6573672d2c184134b1ffd4cb14fc91a7,fuzzy,0.7618621154279757,Coupe
202412137269770,Porsche,911,8d425d87b6fd40f6acdef8a2ba84d262,fuzzy,0.7449537470760966,Coupe
202501017656289,Jaguar,XKR,a5efbc2f0eff4499bc24f557209bf87a,fuzzy,0.6038051398828118,Coupe
202412147283160,Porsche,911,c5f29d89fbb44ac9990da66e3673a6f6,fuzzy,0.7303474299256407,Coupe
202501027674992,Maserati,Spyder,dcd636d9cd7d423eb7d4a2fcd7ae9e62,fuzzy,0.6476137768753653,Convertible
202407141764834,Porsche,911,564ac5a2bf66424e8e97a091d4171960,fuzzy,0.6723923419144567,Convertible
202501027677654,Jaguar,F-Type,95ca25a5191c439a94d84d1241da47ab,fuzzy,0.5683385464237172,Coupe
202407222028336,McLaren,720S,e02047f061e9432f823560ea1cd3cfae,fuzzy,0.686424822363179,Coupe
202412277554064,Alpine,A110,9e1b413a60d2405bbe551cdc129e1a42,fuzzy,0.6847903364064235,Coupe
202409013519037,Porsche,911,4c2d5465a96b4a1dae601af7268a4c98,fuzzy,0.7471012631899843,Convertible
202409264463859,Porsche,911,d06f0a422b724eb0b29fa8271abb5375,fuzzy,0.734062901137776,Coupe
202403157588863,Ferrari,F355,e11b63247d3f4b33ae60d075d8bc0b97,fuzzy,0.7469819793769586,Convertible
202408102742598,Audi,R8,b587bf7b610a435ca7287e4d345fc9e3,fuzzy,0.7375329281407014,Coupe
202405280142678,Porsche,911,176fc695314f411e9bdb3c02d4d029d2,fuzzy,0.6121756449488231,Convertible
202410115093991,Lamborghini,Huracan,f3768bd4cf1047d481fcb378bdda37d5,fuzzy,0.7568092073614675,Coupe
202409204270639,Lamborghini,Aventador,7b31ab63c9ec4ce69d44dce2ca76277e,fuzzy,0.7268291916783679,Convertible
202411186399065,Porsche,718 Cayman,76019c9b48fa4fd3aafbd1988bfc98f4,fuzzy,0.7295456256137883,Coupe
202409154056046,Ferrari,348,98f1533854824157b8d5ced09d5fa409,fuzzy,0.5524267317359876,Convertible
202412167323193,Jaguar,F-Type,1f61a77dc1f7406c8dc9c0603573eb83,fuzzy,0.6790107133495834,Coupe
202410305763589,Porsche,911,46c46d006970455faa4747f0f7dca315,fuzzy,0.7572915635702284,Coupe
202412207452859,Ferrari,California,06a925606b5c4e00b1758e3f6fb46fda,fuzzy,0.7085376672288642,Convertible
202501067772262,McLaren,650S,76ff76515c8f4786961f870d31193bc1,fuzzy,0.7091951563415748,Convertible
202409264485193,Porsche,911,027741dd1496433683f241d27167c14d,fuzzy,0.5471560991702304,Coupe
202310072755388,Porsche,911,673475daca3d4ffc885abf62ad9ef896,fuzzy,0.5593792899110005,Coupe
202410165258772,Audi,TTS,f32ec18d742544d783bcca3d92ef250a,fuzzy,0.5620246575004987,Coupe
202408072636747,Jaguar,XK,c3814e1ffceb42b587e9361560f700e8,fuzzy,0.5094205951204492,Convertible
202408012397719,Porsche,911,62b40d0e9a8e43e3978d39fd94bb5a0a,fuzzy,0.7180408677005468,Coupe
202411096116807,Aston Martin,Vantage,7bafcdc602a74a5587be00541364d3f6,fuzzy,0.7532783507147165,Convertible
202412307604879,Porsche,718 Boxster,06a2ffa0efdc43c78bcb6eb18584c35d,fuzzy,0.759949789143844,Convertible
202404309201857,Morgan,Aero,63b20a7d0e584f9093136d659cf19435,fuzzy,0.684769841191325,Convertible
202412197423554,Lamborghini,Aventador,f1b6c6ed83104f909c39eec71f6f8a53,fuzzy,0.7091951563415748,Coupe
202407181900245,McLaren,675LT,7c1679e36e1f449f8df2ce9f951cc63b,fuzzy,0.7091951563415748,Convertible
202411276787595,Aston Martin,Vanquish,010dd298d1a24444856d8f4dac2cf2bc,fuzzy,0.7418365848696021,Coupe
202412237503968,Audi,TT RS,a0b9483c6a3b4fd9ac3fb7f71ed8d7f8,fuzzy,0.679274198408356,Coupe
202412026931106,BMW,Z4,322f28dff3934431b0c24e040486881c,fuzzy,0.5791299297183092,Convertible
202408122795387,BMW,M3,b4b8c6ee336443ff9b41c6f8af9268ea,fuzzy,0.5524267317359876,Coupe
202408172999443,Porsche,Cayman,38938fa523284a5cba7577f1fa86aa77,fuzzy,0.6589398856226235,Coupe
202401155569905,Porsche,Cayman,027c3b20cfb644f2917aa9bb853a7cfe,fuzzy,0.6701050629176721,Coupe
202412036956602,Porsche,718 Cayman,9a6e1097646544ed8b721248d056d9c0,fuzzy,0.6986635450993662,Coupe
202409063734383,Porsche,911,4c1161c6b38d401dbf3ecc3c4e8bbb20,fuzzy,0.7621602562113929,Coupe
202412207441402,Jaguar,F-Type,6589f5901f9344f9a603069d0e104bdb,fuzzy,0.6154805563794836,Convertible
202408193050162,Maserati,MC12,761a0e85e7c04c98a525f3adf35fdcb5,fuzzy,0.7518975784029254,Convertible
202406251109077,Porsche,911,1fdb3394beee4e2186cf0ddb3864bd93,fuzzy,0.602615422618622,Convertible
202406040404652,Ferrari,SF90 Stradale,153422bbf51644c1ba40720145cfa60d,fuzzy,0.5748679744618962,Coupe
202411286804699,Jaguar,F-Type,58e684833eba46a3a1a7ed0d3a744918,fuzzy,0.6964455906005926,Convertible
202412277553393,Aston Martin,Vantage,e7892e052cf7432b9b5e9a342afb4cb7,fuzzy,0.7332424365198856,Coupe
202412197422712,Porsche,718 Boxster,373e1637086c4a19b673d7f674a12e60,fuzzy,0.7556742280167755,Convertible
202409103860891,Audi,TT RS,22b0eb0668534f13a004c9c8093e5444,fuzzy,0.679274198408356,Coupe
202406100589831,Porsche,Cayman,854b28cd109f4ca7949cbfae0200b97f,fuzzy,0.502085289600338,Coupe
202411236655162,Jaguar,F-Type,d05c32b4d556486cbcb1edf26cd362ae,fuzzy,0.5784610928294391,Convertible
202412046996590,Lotus,Elise,4e359e7572a9452792c5572d8ef64e35,fuzzy,0.7417276224136475,Convertible
202409184191580,Porsche,911,ffecfe55c3dc408d892628cf3e9834f2,fuzzy,0.6595348752328346,Convertible
202501027677193,Jaguar,F-Type,aa0461ceb1594243a1674ff938077c09,fuzzy,0.6964455906005926,Convertible
202411256709139,Porsche,718 Cayman,683a63ae35254cb0b55577c03df55add,fuzzy,0.6992332073723959,Coupe
202411086092954,Porsche,911,0e2174fd80374e6b9280197fb6e4c8f4,fuzzy,0.6595348752328346,Coupe
202410255586729,Morgan,Aero,05db6cdfb6f842a1aa3af1776342e6ee,fuzzy,0.7333366815583702,Coupe
202412237492965,Nissan,370 Z,bae0daca775a421a871ef7908b9a7ec4,fuzzy,0.5668119680977504,Coupe
202412197421363,Mercedes-Benz,SL,2b475d83901c427da56886fdcf5b5f88,fuzzy,0.5797944624575058,Convertible
202410295711908,Audi,R8,4df01ce9693f4bc694c12af78ec5d0b1,fuzzy,0.7366061134423405,Convertible
202111019124083,Ferrari,F430,dee3ed66035749609b777e05bbb8a6ec,fuzzy,0.7630134152297772,Convertible
202405169770433,Lotus,Evora,659e0e8c381c412a9b5302da08d819ee,fuzzy,0.7667266346736062,Coupe
202404279117302,Ferrari,360,45ff98cda2c94ac1961663752ba804a2,fuzzy,0.7567802072666858,Coupe
202407031397790,Lamborghini,Aventador,ac675e33ce37404b82943e2dd57c0b28,fuzzy,0.686424822363179,Coupe
202412307604370,Aston Martin,DB9,f7c33611ad4c411a86409e0f1cb837d5,fuzzy,0.7146077007884168,Coupe
202407141765007,Jaguar,F-Type,513a75221f4449ba93e04542796272c0,fuzzy,0.6513697900983818,Convertible
202411206521916,Aston Martin,Vantage,5fe2b1041685452abf69acc891e42acf,fuzzy,0.7169642416140056,Convertible
202412036965346,Porsche,911,dc4afbe5f2dd4951bbb3237c6358648a,fuzzy,0.7209833582563274,Coupe
202410195375866,Porsche,911,cc2b10eb4c114ad28091b48e01a20d82,fuzzy,0.6340009340048671,Convertible
202410185353747,Toyota,Supra,0005e77040504ef2a883b6fe2352055d,fuzzy,0.6402103319261522,Coupe
202410074929472,Porsche,911,a7407ac9b4a0416e81a42379ff17f1b3,fuzzy,0.7247268086138066,Coupe
202412167332782,Lotus,Evora,be314fa2f61c48edae3048e4ff555ee4,fuzzy,0.7643060065909193,Coupe
202407252141635,Ferrari,F430,f70e1b9a11c8465993797ff17546a2e0,fuzzy,0.7630134152297772,Convertible
202408142883711,Aston Martin,Vantage,96b8ace3f9524dce86b033898aec853c,fuzzy,0.7266170968180388,Coupe
202411296840864,Morgan,Roadster,d49dfea7d17b4903b9eebf02973af457,fuzzy,0.6118100533785824,Coupe
202405290190901,Audi,R8,7f02e889a10f48edad4f520185abae12,fuzzy,0.7668036840324185,Coupe
202410044820474,Ferrari,599,300fcecc454c49de86c84c1de422e2ef,fuzzy,0.7491164868774576,Coupe
202412046989550,Aston Martin,Vanquish,fcba6a9aae8a40da927484417d035cd0,fuzzy,0.7330311468050295,Convertible
202412127230255,BMW,Z4,ccc80ec1e77f44b7b37831c54a5464c1,fuzzy,0.502085289600338,Coupe
202410165278855,Aston Martin,Vantage,2b39c7f21d4f498891d5d8fa649155bd,fuzzy,0.7572511080994344,Coupe
202411146296788,Jaguar,F-Type,db262578522346a987f57205a51f29c3,fuzzy,0.5683385464237172,Coupe
202412177344685,Porsche,911,4eca9c962f4a4b84b8dab1b817a48f55,fuzzy,0.7136076408157062,Convertible
202412237495872,Audi,TT RS,2db65040df294a32b7829b56ad44cd20,fuzzy,0.598225665184424,Coupe
202404289141458,Maserati,3200,395a6803b877419c8a7794f65330dd4a,fuzzy,0.6981571188547645,Coupe
202409234345382,Porsche,Boxster,8eaf0dbc16de4954acb06698dab4fbbe,fuzzy,0.6835972320000049,Convertible
202410175308937,Audi,TT RS,f4165c83f9ca4dcf916abe549da049bc,fuzzy,0.5511204538162952,Coupe
202411116165589,Porsche,911,c8f0a77e14c24acdad5e9146dcd76d2f,fuzzy,0.5968339552625278,Convertible
202501067775825,Aston Martin,Vanquish,fc3d217492b5486291d6f6415c25fece,fuzzy,0.7385917533240018,Convertible
202411216572039,Mercedes-Benz,SL,98b0dd013752450cb50a9fbddb71f818,fuzzy,0.6510487022793797,Convertible
202411086082471,Alpine,A110,34a2632356a74cbe929a7e9336f37eee,fuzzy,0.7133970131977112,Coupe
202205055361352,Jaguar,XKR,c45f7d6e14f64b72b260d277043ce096,fuzzy,0.5914609531084346,Convertible
202204265065509,Jaguar,XKR,b88bf8fca6774791b5af87923fccf7de,fuzzy,0.5791299297183092,Convertible
202410074930300,Porsche,911,b265200cc3e04142814f9447e93c2c3e,fuzzy,0.7385917533240018,Coupe
202408273329548,BMW,Z4,e1131a9e2f584be29ebf85240fc356c5,fuzzy,0.6160919396883088,Convertible
202409063748267,Porsche,911,7cfde91484d9418aa657f31de7080f22,fuzzy,0.7086811054276564,Coupe
202409123943052,BMW,Z4,74504b72c39f4c4a8803bad5fa7d5148,fuzzy,0.6160919396883088,Convertible
202410095005093,Porsche,911,c30859f62e3446828733670597b1a5a4,fuzzy,0.6459906988363133,Coupe
202411216589987,Mercedes-Benz,SLC,b141b1822463461f91fa4a23c8e12940,fuzzy,0.6632700819528264,Convertible
202411286819656,Porsche,911,e1ee0097ec254ae997779af6bc6927df,fuzzy,0.7425734622358803,Convertible
202409234355580,BMW,Z4,d3dab543437944feb7e0b1781976aab5,fuzzy,0.502085289600338,Coupe
202412237503208,Lotus,Evora,f69ff89d0b0b415488f27e069d349b82,fuzzy,0.7518373045523767,Coupe
202404128589335,Porsche,911,c0210fcff87249a9af28e365248e3198,fuzzy,0.5593792899110005,Coupe
202406100584678,Ferrari,812 Superfast,b2410c10f77c4bc9abdf1e86a0d45a2e,fuzzy,0.7091951563415748,Coupe
202411136236794,Mercedes-Benz,AMG GT,f004c353816c4e8d962da7694215fd72,fuzzy,0.7675840502263638,Coupe
202412307615704,Porsche,718 Cayman,c6f2158243b343edb3549712d248cb24,fuzzy,0.7343122886734565,Coupe
202406251109061,Porsche,911,4ddf99ea156e4a838e2a54d12894a6df,fuzzy,0.6595348752328346,Convertible
202412267544865,Audi,R8,3eb792f6889a43fe857f48409f55e8ad,fuzzy,0.7400539831745422,Coupe
202406180863767,Porsche,911,e27a5952550b41a3a125db1db441f812,fuzzy,0.6806258186709079,Coupe
202407151783359,Jaguar,F-Type,75af8a0055b24711b01ac4d9afae87a2,fuzzy,0.5784610928294391,Convertible
202409023559087,Audi,R8,7e29943536484f2e928161ca04da8c5b,fuzzy,0.7238354109842047,Convertible
202408233202968,Lotus,Esprit,3c1902f5ec774dd19aec3c842514e35b,fuzzy,0.7257087020921252,Coupe
202404048289243,Lamborghini,Gallardo,5d5244a768844f74aaf193341e9d5455,fuzzy,0.7544400369387831,Convertible
202304116178221,TVR,Tuscan,ebb479e8ef004ec0b916ef6ca5ab2e65,fuzzy,0.7544690085674554,Coupe
202408132836338,Jaguar,F-Type,8cb8c52c30ae426f8cfbbaeb3ae40bd5,fuzzy,0.6513697900983818,Convertible
202409134006511,Aston Martin,Vantage,dea9d31989f34be4b9365aa18d0c629c,fuzzy,0.745294213619119,Coupe
202412187388274,Mercedes-Benz,SL,7a8ddee694fc454cb6745495b5931f0f,fuzzy,0.6510487022793797,Convertible
202411086084858,Aston Martin,DBS,d8722f0deea84668a526afca59ac3f51,fuzzy,0.5451356066499154,Convertible
202410215432241,Porsche,911,291edb71cade4bedad211aafdba3d0db,fuzzy,0.7572915635702284,Convertible
202412187380359,Porsche,911,f014d79383f24281af68abf9163de809,fuzzy,0.7615855424908713,Coupe
202406070521827,Aston Martin,Vantage,cfad4fe16487403da486c56782b75204,fuzzy,0.720113534330194,Convertible
202412036965983,Porsche,718 Cayman,e620fdcb9cf444fc9fb42b5e387bcd2f,fuzzy,0.6489506403406973,Coupe
202410225483691,Audi,R8,c6c160166c4a45a4b51aceea9f9569a6,fuzzy,0.7536322293862867,Convertible
202309182110484,TVR,Cerbera,57ea84f0eed34085834cf01c24c3761a,fuzzy,0.7544690085674554,Coupe
202410115088208,Jaguar,F-Type,e0d8af9e6b52499ebdfd02515e4b34a9,fuzzy,0.6396482286300951,Convertible
202409204266541,Ferrari,F12 Berlinetta,ad81191747754affa4844df657713c78,fuzzy,0.7400539831745422,Coupe
202406261129243,Mercedes-Benz,SLK,2508bf234692409eac032e28205356f0,fuzzy,0.6742489738964577,Convertible
202411146285891,Audi,RS5,5c06f7b6ebce4052be19992e8ee30a6b,fuzzy,0.501977418738077,Coupe
202411226617235,Porsche,718 Cayman,8525696ec88f40e3b7db00edc753c34a,fuzzy,0.711952844942425,Coupe
202405169771883,Jaguar,XKR,7eeb88a87bd34b6389c86d9d0aefc8da,fuzzy,0.6594714921303325,Coupe
202411186397735,Audi,RS5,934022cd90fe4d838c705e12708cf9a8,fuzzy,0.501977418738077,Coupe
202411065999997,Mercedes-Benz,SL,f0782103b9be44089d410868659e3a88,fuzzy,0.6557803190551276,Convertible
202412137265254,Aston Martin,DB11,5d972d1becf946b88ecc15bbd3e128fc,fuzzy,0.6962184809924377,Coupe
202411025880418,Mercedes-Benz,SL,58ee38c2d9f244d79c56b3492f215146,fuzzy,0.6510487022793797,Convertible
202408132836926,Nissan,370 Z,66693e3efe70452dbe74317c45b01a0c,fuzzy,0.5668119680977504,Coupe
202412317633218,Porsche,911,8f919d4f7cf9428c8a1b0c14cfda43f4,fuzzy,0.7170211533676527,Coupe
202409304669365,Porsche,718 Cayman,0336aaa052ae4623bb7ae24574e13a24,fuzzy,0.6701050629176721,Coupe
202412117184606,Mercedes-Benz,AMG GT,f49ed35465764f21b172ee1e06c711c2,fuzzy,0.7675840502263638,Coupe
202404309214088,Porsche,911,78c23c48174341a6a25b2704f789f5a5,fuzzy,0.5795236128012777,Convertible
202410125126954,Lotus,Emira,65189d146c4249678ab0eca4b35deab4,fuzzy,0.7568225768458957,Coupe
202412237503925,Nissan,370 Z,c1c95e16323e478ca75a1f0ad503db4d,fuzzy,0.5287975657302559,Coupe
202311174047747,Porsche,911,15a2b88dbfe54d10818adb7a27cc0afb,fuzzy,0.602615422618622,Convertible
202408042524066,Porsche,911,42be9542b0e24c5a9eab00b4a4c9e166,fuzzy,0.6589398856226235,Coupe
202407131737316,Lotus,Exige,68324b0d66614cab98b3e95227a56df0,fuzzy,0.6381171551219931,Convertible
202409254447860,Alfa Romeo,4C,ef8cf140fd46430c92f5ef4ac95f1b4a,fuzzy,0.7419428506364817,Convertible
202501027677196,Jaguar,F-Type,95d81cdfbe4c4dd3a0749902bba7f004,fuzzy,0.6773138595495164,Convertible
202407041430205,Jaguar,F-Type,5a2add1158d746638ea720a2810f6374,fuzzy,0.7387512389300195,Convertible
202410054857287,Porsche,718 Cayman,0b6c3a691aa04bada08fe361b609d489,fuzzy,0.7408518947015889,Coupe
202407222013783,Porsche,911,533643c5b3ae4c1b8a5884a3cd7de32f,fuzzy,0.502085289600338,Coupe
202412046998040,Jaguar,XKR,3fd45b3f4520452eb94faee66be58b04,fuzzy,0.6038051398828118,Coupe
